i,n_playout,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
11378,400,0.026513295,0.2962962962962963,2.2651407718658447,1.800561,0.5456267031665454,0.6534631016830588
11379,400,0.03629552,0.2962962962962963,2.178758144378662,1.7773411,0.6105163713552426,0.696601732769011
11380,400,0.03382944,0.2962962962962963,2.2216057777404785,1.7882916,0.5819339502984971,0.6721828504461484
11381,400,0.03794933,0.2962962962962963,2.211024522781372,1.8254724,0.592796275858291,0.6793814711266197
11382,400,0.022618528,0.2962962962962963,2.1670327186584473,1.7961426,0.5852152928693506,0.6833420445063559
11383,400,0.031200314,0.2962962962962963,2.2107818126678467,1.7693279,0.6097284009881269,0.6891674400816743
11384,400,0.03304284,0.2962962962962963,2.222811460494995,1.7804959,0.5714052138367813,0.657604594365923
11385,400,0.032209795,0.2962962962962963,2.2516841888427734,1.8408473,0.5848905930756874,0.6823440288817799
11386,400,0.02287898,0.2962962962962963,2.1610515117645264,1.7645102,0.6370772137356622,0.7228122495761614
11387,400,0.022964168,0.2962962962962963,2.239229440689087,1.8209524,0.5897160680851448,0.6651836259814383
11388,400,0.021622797,0.2962962962962963,2.15731143951416,1.7607032,0.6106253702946922,0.6916440343425869
11389,400,0.019664908,0.2962962962962963,2.1819660663604736,1.7448546,0.5992515136620928,0.6655191589988876
11390,400,0.021089206,0.2962962962962963,2.253011703491211,1.7735176,0.5656827429200286,0.6431452375744833
11391,400,0.018935256,0.2962962962962963,2.1839656829833984,1.7751446,0.5726736716042928,0.656076988863586
11392,400,0.031819735,0.2962962962962963,2.2493484020233154,1.7663198,0.5429085400799185,0.6280265813315853
11393,400,0.023045555,0.2962962962962963,2.186863422393799,1.7306067,0.5671149980209783,0.6567981775782954
11394,400,0.028986886,0.2962962962962963,2.2259814739227295,1.768363,0.5670725938909612,0.6503245228422178
11395,400,0.022829732,0.2962962962962963,2.254721164703369,1.7552538,0.5270885803840224,0.6315295171298978
11396,400,0.03920445,0.2962962962962963,2.1880884170532227,1.7504091,0.5379552832266257,0.6490735832908054
11397,400,0.033777576,0.2962962962962963,2.1610538959503174,1.6940217,0.5664178503271718,0.6693072959233154
11398,400,0.020105213,0.2962962962962963,2.202754020690918,1.7518134,0.5668756161777156,0.6538495787647988
11399,400,0.019532729,0.2962962962962963,2.161515235900879,1.7286682,0.5706905473239414,0.6484625455962807
11400,400,0.016609885,0.2962962962962963,2.1557986736297607,1.7101871,0.6113376121640517,0.6988296765777874
11401,400,0.020094477,0.2962962962962963,2.234222173690796,1.7887473,0.5873913541010947,0.6595274206304559
11402,400,0.014731852,0.2962962962962963,2.144272565841675,1.7324545,0.6285698477820486,0.6987491016471621
11403,400,0.021265397,0.2962962962962963,2.171782970428467,1.7056535,0.5521977185541604,0.6378877253017881
11404,400,0.016537398,0.2962962962962963,2.217489719390869,1.7505124,0.5498232388191255,0.6542735238837967
11405,400,0.019591596,0.2962962962962963,2.1765851974487305,1.7527747,0.5644074813346096,0.6474554543433445
11406,400,0.020278849,0.2962962962962963,2.239989757537842,1.770155,0.5509274587694738,0.6445545258613099
11407,400,0.031811982,0.2962962962962963,2.1354565620422363,1.7267959,0.5919000022787525,0.6913647201587746
11408,400,0.021466183,0.2962962962962963,2.104344606399536,1.6839483,0.5913381819069108,0.6709603732396909
11409,400,0.022722969,0.2962962962962963,2.146061420440674,1.6678327,0.5521197505917289,0.6395193400466739
11410,400,0.015320055,0.2962962962962963,2.1790850162506104,1.7035396,0.556000590750432,0.6520068471461746
11411,400,0.023868926,0.2962962962962963,2.170161485671997,1.6973078,0.5749664400808896,0.6621524641112897
11412,400,0.025507318,0.2962962962962963,2.132253885269165,1.6599357,0.5396574406573986,0.6399596484234891
11413,400,0.02672758,0.2962962962962963,2.229396343231201,1.7619504,0.5436656006921028,0.6328016580260116
11414,400,0.015176925,0.2962962962962963,2.1652698516845703,1.7285944,0.5408883714608428,0.6557340730396313
11415,400,0.01940358,0.2962962962962963,2.1749377250671387,1.6927109,0.5601233643105568,0.6536596800706691
11416,400,0.025481995,0.2962962962962963,2.1233747005462646,1.7306128,0.6031095095964542,0.6915055664498702
11417,400,0.022259284,0.2962962962962963,2.103694200515747,1.7032431,0.6001215058694748,0.6978188043354953
11418,400,0.021187212,0.2962962962962963,2.159716844558716,1.6313889,0.5091414073810085,0.6189667408356994
11419,400,0.024372127,0.2962962962962963,2.143972635269165,1.663707,0.5427748449214508,0.6294413259986853
11420,400,0.021408886,0.2962962962962963,2.159921407699585,1.7287219,0.5932420918969966,0.670484116604158
11421,400,0.025448278,0.2962962962962963,2.2161448001861572,1.7694191,0.5098604606925217,0.6209110608109356
11422,400,0.0215194,0.2962962962962963,2.123145341873169,1.7111878,0.5796344930641915,0.670265107391035
11423,400,0.02056252,0.2962962962962963,2.1630542278289795,1.6783576,0.5596218886660083,0.650696478647659
11424,400,0.021495275,0.2962962962962963,2.118403434753418,1.6604778,0.5408677909749224,0.6345793302627152
11425,400,0.023389433,0.2962962962962963,2.141545534133911,1.65869,0.592105801524714,0.6853233975422266
11426,400,0.01982848,0.2962962962962963,2.1525137424468994,1.7276931,0.5713588127304066,0.6643049151287634
11427,400,0.022962866,0.2962962962962963,2.198310136795044,1.7244997,0.5366674517804043,0.6420921274877491
11428,400,0.014822077,0.2962962962962963,2.136960744857788,1.7041897,0.5872761330103358,0.6680767527882767
11429,400,0.024031673,0.2962962962962963,2.0202815532684326,1.6324323,0.6172173769799858,0.7222178846772525
11430,400,0.01793918,0.2962962962962963,2.0966765880584717,1.6199545,0.5956513740629943,0.6868306431072908
11431,400,0.01948369,0.2962962962962963,2.183239459991455,1.7016227,0.5188032714532749,0.6278464600809771
11432,400,0.013309898,0.2962962962962963,2.1594808101654053,1.758147,0.5771334827281713,0.6671580687725183
11433,400,0.0151923215,0.2962962962962963,2.1544978618621826,1.733257,0.5577676691547044,0.6529876362415971
11434,400,0.018576335,0.2962962962962963,2.098947763442993,1.652927,0.587907572735392,0.6786989841285058
11435,400,0.018834293,0.2962962962962963,2.180634021759033,1.6995467,0.5514705577784842,0.6447727083877416
11436,400,0.017259188,0.2962962962962963,2.0799591541290283,1.6635841,0.6160688304470279,0.701660460860761
11437,400,0.011715936,0.2962962962962963,2.041391372680664,1.6420395,0.6171140779961608,0.6894930466158375
11438,400,0.021904755,0.2962962962962963,2.1324126720428467,1.7262368,0.5649096058496004,0.6610952698297784
11439,400,0.017542625,0.2962962962962963,2.140087366104126,1.7329402,0.577650747916724,0.68486995340767
11440,400,0.014471732,0.2962962962962963,2.0658867359161377,1.6456461,0.6161064623987105,0.6888817214860858
11441,400,0.018668855,0.2962962962962963,2.1410276889801025,1.733601,0.6333165978850253,0.7139765577839172
11442,400,0.020066626,0.2962962962962963,2.0774271488189697,1.6806123,0.6556369124403565,0.733938223985332
11443,400,0.016832104,0.2962962962962963,2.080781936645508,1.673915,0.6486715752107104,0.7187766511850101
11444,400,0.017090809,0.2962962962962963,2.0690243244171143,1.6888227,0.6582114254276916,0.7307000411768091
11445,400,0.020572565,0.2962962962962963,2.077335834503174,1.6572361,0.6057489372855964,0.6971869923544878
11446,400,0.015889924,0.2962962962962963,2.160135507583618,1.6899186,0.5986222216341676,0.6642619175475741
11447,400,0.018042,0.2962962962962963,2.0450916290283203,1.6080972,0.6042530002547192,0.6776822100204274
11448,400,0.017233944,0.2962962962962963,2.0673437118530273,1.6632942,0.6274536166311971,0.6964524186803506
11449,400,0.014978031,0.2962962962962963,2.142585515975952,1.7120038,0.5844060105385505,0.6790119735428737
11450,400,0.013985149,0.2962962962962963,2.113410472869873,1.7072809,0.6180222417608139,0.684113194521204
11451,400,0.01943656,0.2962962962962963,2.065189838409424,1.713807,0.6216332553389682,0.7199131627831155
11452,400,0.016952932,0.2962962962962963,2.1465721130371094,1.7342736,0.5773841736406866,0.6779182274706699
11453,400,0.021124179,0.2962962962962963,2.0516176223754883,1.6747566,0.6172482076703258,0.7232022539909574
11454,400,0.015145922,0.2962962962962963,2.112152099609375,1.6451795,0.576652644767081,0.6604571171727464
11455,400,0.02109848,0.2962962962962963,2.077890634536743,1.697468,0.5904628280143582,0.6761313513228602
11456,400,0.015086467,0.2962962962962963,2.117380380630493,1.7068954,0.6398017304696683,0.7076247843000993
11457,400,0.012537454,0.2962962962962963,2.1262826919555664,1.6578431,0.561308273414018,0.6632671674768271
11458,400,0.016978249,0.2962962962962963,2.1300735473632812,1.6513412,0.5379479983789641,0.6280823064225509
11459,400,0.01334295,0.2962962962962963,2.156104326248169,1.7314502,0.6099176668719235,0.6955872943088806
11460,400,0.015917275,0.2962962962962963,2.1511940956115723,1.707143,0.5805189208668722,0.6636053955564911
11461,400,0.015952995,0.2962962962962963,2.1234188079833984,1.7494898,0.6310483898611013,0.7165554209761795
11462,400,0.01660595,0.2962962962962963,2.1603739261627197,1.6905771,0.5041926696735998,0.612886413199905
11463,400,0.018980414,0.2962962962962963,2.122123956680298,1.7043219,0.5432643892158445,0.664948130921533
11464,400,0.018911835,0.2962962962962963,2.195713520050049,1.7124362,0.5259591207443547,0.6285289192336603
11465,400,0.019604515,0.2962962962962963,2.1464309692382812,1.6780736,0.5504335856001854,0.6386985401054341
11466,400,0.01586236,0.2962962962962963,2.2659544944763184,1.7726035,0.5326627051145856,0.6331534156306253
11467,400,0.020008605,0.2962962962962963,2.162402391433716,1.713619,0.5422531121937235,0.6480222410317573
11468,400,0.019941425,0.2962962962962963,2.1494596004486084,1.6949308,0.5433156668266732,0.6570008018895067
11469,400,0.02345932,0.2962962962962963,2.178957462310791,1.7603083,0.5837454370950719,0.651843433878609
11470,400,0.019959746,0.2962962962962963,2.14286470413208,1.7369995,0.5734887881328119,0.6909342533697009
11471,400,0.020460704,0.2962962962962963,2.086843729019165,1.6983693,0.6208667159483374,0.7036973939247364
11472,400,0.022202767,0.2962962962962963,2.20524001121521,1.7390331,0.5699505545306851,0.6797662006361214
11473,400,0.022695962,0.2962962962962963,2.206063747406006,1.7284747,0.5396343796041414,0.6539817266114019
11474,400,0.020210672,0.2962962962962963,2.1663661003112793,1.7103932,0.55693447453472,0.6538044915410618
11475,400,0.016085207,0.2962962962962963,2.2059457302093506,1.7791486,0.5685203220090798,0.6765964546282723
11476,400,0.017626308,0.2962962962962963,2.1595497131347656,1.7510705,0.575866981829932,0.6726634325415245
11477,400,0.019165322,0.2962962962962963,2.196882724761963,1.7450328,0.558047973615463,0.6568276487458738
11478,400,0.019655073,0.2962962962962963,2.150329351425171,1.7445616,0.5596020697816313,0.6727095785078729
11479,400,0.01816415,0.2962962962962963,2.101696014404297,1.6929545,0.6227046233673037,0.718649296662875
11480,400,0.024461083,0.2962962962962963,2.142636299133301,1.7653115,0.6144861791713464,0.7192072551987292
11481,400,0.018386062,0.2962962962962963,2.2504332065582275,1.762515,0.5407693017355626,0.6205581524161512
11482,400,0.016849296,0.2962962962962963,2.199786424636841,1.720098,0.5551546676765942,0.6611824304114606
11483,400,0.022985736,0.2962962962962963,2.208031177520752,1.7296582,0.5709202702552698,0.6494949549231936
11484,400,0.019814093,0.2962962962962963,2.182791233062744,1.7805269,0.6324078715425012,0.713630301297163
11485,400,0.018732717,0.2962962962962963,2.161968231201172,1.7369161,0.5562224615753574,0.659855317100111
11486,400,0.02739619,0.2962962962962963,2.175483226776123,1.7504549,0.6091008103036906,0.691197528129599
11487,400,0.023418322,0.2962962962962963,2.2433838844299316,1.8004429,0.5644995162992285,0.6577059717169742
11488,400,0.022169376,0.2962962962962963,2.1335251331329346,1.7123111,0.5880469527776147,0.682873066266574
11489,400,0.025062267,0.2962962962962963,2.2584478855133057,1.7244434,0.5567571859956568,0.6458423052286795
11490,400,0.017890092,0.2962962962962963,2.1951839923858643,1.7635384,0.5665969417645491,0.6606325509183755
11491,400,0.022012943,0.2962962962962963,2.1917166709899902,1.7533872,0.5929925824360325,0.6698671518355005
11492,400,0.024498023,0.2962962962962963,2.1804866790771484,1.768033,0.6008616423011348,0.6860371394726172
11493,400,0.023003686,0.2962962962962963,2.1647696495056152,1.7300974,0.590644492154082,0.6864629207181304
11494,400,0.030234635,0.2962962962962963,2.2130813598632812,1.7410371,0.5065767651922608,0.6326036769089589
11495,400,0.030248608,0.2962962962962963,2.2351510524749756,1.8009883,0.555168588534585,0.6713854679923232
11496,400,0.032816447,0.2962962962962963,2.2651283740997314,1.7580245,0.48212589324304655,0.6237988779514191
11497,400,0.0288,0.2962962962962963,2.182605504989624,1.768624,0.5724783685371729,0.6927956485722491
11498,400,0.027079333,0.2962962962962963,2.2625718116760254,1.869834,0.5554016956208374,0.6547892645089122
11499,400,0.028721083,0.2962962962962963,2.2370548248291016,1.7805343,0.5559577683097774,0.6842573427144854
11500,400,0.023988977,0.2962962962962963,2.210559844970703,1.7860179,0.5764326576539324,0.689483486198878
11501,400,0.024403118,0.2962962962962963,2.264492988586426,1.816836,0.5426704032060357,0.6460298302166272
11502,400,0.021684935,0.2962962962962963,2.1403980255126953,1.6753588,0.5817485441445533,0.698260711970514
11503,400,0.023304384,0.2962962962962963,2.2386653423309326,1.8095486,0.5668744259418743,0.6659833381250417
11504,400,0.016402394,0.2962962962962963,2.164949893951416,1.781714,0.6566211207261999,0.7349567363652482
11505,400,0.019705765,0.2962962962962963,2.1555886268615723,1.7593839,0.6296816660444433,0.7194279451364414
11506,400,0.02103585,0.2962962962962963,2.1716156005859375,1.7393131,0.6157186434097346,0.7152987691102966
11507,400,0.02195783,0.2962962962962963,2.115593194961548,1.7360321,0.5886563400752987,0.705832061758151
11508,400,0.0270546,0.2962962962962963,2.1880667209625244,1.8116466,0.636446844930546,0.7233279124411851
11509,400,0.024307957,0.2962962962962963,2.1923396587371826,1.7696801,0.619691367990842,0.7206724651693628
11510,400,0.020188458,0.2962962962962963,2.2289230823516846,1.7874787,0.5926027296355483,0.6972041115625571
11511,400,0.019463673,0.2962962962962963,2.146066188812256,1.8275636,0.6643009775584403,0.7441456899644876
11512,400,0.023404788,0.2962962962962963,2.185178279876709,1.7710749,0.6250592798845497,0.7109365136280908
11513,400,0.024618503,0.2962962962962963,2.1335983276367188,1.7641124,0.6672120226823317,0.7630028683016734
11514,400,0.027240379,0.2962962962962963,2.086991310119629,1.782449,0.6932317670523889,0.7835477155032139
11515,400,0.020611279,0.2962962962962963,2.2306857109069824,1.8124229,0.5992922029828286,0.6920149523005297
11516,400,0.03418606,0.2962962962962963,2.109196186065674,1.7433423,0.6444366417619677,0.7493886030714896
11517,400,0.027822904,0.2962962962962963,2.1917383670806885,1.7949562,0.6497201151857303,0.7327963864820923
11518,400,0.027730914,0.2962962962962963,2.1798906326293945,1.7869306,0.6434718947902835,0.7510718273893822
11519,400,0.02115579,0.2962962962962963,2.1482019424438477,1.7926834,0.6446478727850318,0.7233101286486235
11520,400,0.024919312,0.2962962962962963,2.1359856128692627,1.7560394,0.6429530518654598,0.7313614932970554
11521,400,0.023727369,0.2962962962962963,2.2070515155792236,1.8101571,0.6320724045931997,0.7156678259943794
11522,400,0.026687538,0.2962962962962963,2.151909589767456,1.7543889,0.6772374821862619,0.7552614776259863
11523,400,0.020622775,0.2962962962962963,2.114044666290283,1.7651668,0.6445267556134378,0.7354548245354164
11524,400,0.02185515,0.2962962962962963,2.1851236820220947,1.7796373,0.6212541825947504,0.7169744989045765
11525,400,0.011824081,0.2962962962962963,2.20129656791687,1.8114152,0.6363933507253838,0.7241114597186991
11526,400,0.02424443,0.2962962962962963,2.1955714225769043,1.8234005,0.623333846171856,0.7151970209848513
11527,400,0.029382974,0.2962962962962963,2.1091415882110596,1.7509017,0.6576643057748366,0.7367967424737787
11528,400,0.022354595,0.2962962962962963,2.2074811458587646,1.7825899,0.5988121191630795,0.7096035702875146
11529,400,0.026361162,0.2962962962962963,2.166527032852173,1.7881492,0.6644306179458672,0.7530932714830265
11530,400,0.014060788,0.2962962962962963,2.1614694595336914,1.8326001,0.6711378340166037,0.7532578139926538
11531,400,0.026978452,0.2962962962962963,2.174665689468384,1.7870744,0.6542174157070066,0.7208549765640782
11532,400,0.020209288,0.2962962962962963,2.1245834827423096,1.7137743,0.6515834608945025,0.7429249210175444
11533,400,0.020809487,0.2962962962962963,2.1723947525024414,1.7766185,0.6563696783815011,0.7466354549941551
11534,400,0.02070627,0.2962962962962963,2.151031494140625,1.8042655,0.6539347960804809,0.7473333702265359
11535,400,0.02024783,0.2962962962962963,2.1120848655700684,1.8160625,0.6890421380645935,0.7803387054568574
11536,400,0.019673347,0.2962962962962963,2.078998565673828,1.754997,0.733260774126451,0.7979527529933387
11537,400,0.02502821,0.2962962962962963,2.1185457706451416,1.7984302,0.6775887808679446,0.7609410777427168
11538,400,0.030795805,0.2962962962962963,2.144136905670166,1.7126119,0.6555497496656899,0.7449743229110425
11539,400,0.02924524,0.2962962962962963,2.104627847671509,1.7517772,0.6770012770068128,0.7643578152875936
11540,400,0.030305047,0.2962962962962963,2.193018674850464,1.8606352,0.6790440256602681,0.7486520915305521
11541,400,0.025724513,0.2962962962962963,2.130521535873413,1.8301308,0.6988899136451159,0.7776788168210528
11542,400,0.025291853,0.2962962962962963,2.090040445327759,1.7610861,0.6825293686142839,0.7459953763813039
11543,400,0.020252531,0.2962962962962963,2.093319892883301,1.7129486,0.6990959471874972,0.7789827067629906
11544,400,0.047496006,0.19753086419753085,2.1480040550231934,1.846766,0.7116299612491552,0.7889077623728631
11545,400,0.015324125,0.19753086419753085,2.0648467540740967,1.7314024,0.7003613821763817,0.7702138545446091
11546,400,0.019915044,0.19753086419753085,2.110447883605957,1.7637675,0.6753750747006216,0.7426031915438674
11547,400,0.018878013,0.19753086419753085,2.0985801219940186,1.7658167,0.7173214749693155,0.7829600914799462
11548,400,0.02302926,0.19753086419753085,2.0662078857421875,1.7554431,0.7065524279781406,0.7832947461824245
11549,400,0.020603778,0.19753086419753085,2.066126823425293,1.7724681,0.7588296834895858,0.8108658899484579
11550,400,0.017485801,0.19753086419753085,2.0851480960845947,1.7804067,0.7485405536952895,0.8046367097842484
11551,400,0.018944021,0.19753086419753085,2.1140952110290527,1.7722046,0.6984812707751573,0.7552068426226488
11552,400,0.014400426,0.19753086419753085,2.143554925918579,1.7663198,0.7084856082936793,0.7664253408342323
11553,400,0.011706436,0.19753086419753085,2.1106793880462646,1.7758386,0.7093967011811122,0.7581026993733719
11554,400,0.01674782,0.19753086419753085,2.1326167583465576,1.7834494,0.6746655044420142,0.7308544967285227
11555,400,0.021838637,0.19753086419753085,2.160022497177124,1.80092,0.7074288773713399,0.7585713941556869
11556,400,0.018438302,0.19753086419753085,2.144336223602295,1.7768277,0.6680861378778529,0.719990757515076
11557,400,0.010216565,0.19753086419753085,2.143939256668091,1.7872827,0.7111133639050286,0.7618018893657225
11558,400,0.011895919,0.19753086419753085,2.1604719161987305,1.7520032,0.671233676036912,0.7213542510836759
11559,400,0.01022594,0.19753086419753085,2.1094095706939697,1.7286984,0.6734846586886001,0.7364765784177465
11560,400,0.015028089,0.19753086419753085,2.1119606494903564,1.7233274,0.6685165445749244,0.7261824493287565
11561,400,0.012585015,0.19753086419753085,2.165102481842041,1.8264128,0.6886008144495055,0.7523038285528757
11562,400,0.012219203,0.19753086419753085,2.1537766456604004,1.8153996,0.6840444794064304,0.7477647623337924
11563,400,0.009693449,0.2962962962962963,2.1018824577331543,1.7741141,0.7015313294850585,0.7599506771075497
11564,400,0.023636747,0.2962962962962963,2.113656759262085,1.7795892,0.7353563554256566,0.7846373780312748
11565,400,0.02455125,0.2962962962962963,2.0982720851898193,1.7882519,0.7513761766381126,0.8142998583602117
11566,400,0.016400514,0.2962962962962963,2.1033852100372314,1.7967993,0.7107316220335924,0.7950978065412084
11567,400,0.025456682,0.2962962962962963,2.0459840297698975,1.7414913,0.7477626303046598,0.7993088545441398
11568,400,0.017412897,0.2962962962962963,2.076453924179077,1.7929599,0.7244766714019037,0.7925889191682898
11569,400,0.023340479,0.2962962962962963,2.1269030570983887,1.7646519,0.6957260615170597,0.7582655286587463
11570,400,0.016155384,0.2962962962962963,2.020958423614502,1.7359064,0.7002786759635218,0.7760342808151024
11571,400,0.023703506,0.2962962962962963,2.189997911453247,1.7983518,0.6282209716279022,0.7218467043148499
11572,400,0.015918043,0.2962962962962963,2.0759780406951904,1.7189327,0.7039471005361105,0.7679988448659256
11573,400,0.016592601,0.2962962962962963,2.1008338928222656,1.7631247,0.7175359317247891,0.7792966947892463
11574,400,0.016572285,0.2962962962962963,2.1822407245635986,1.822097,0.7014990750764707,0.760225382253659
11575,400,0.017028965,0.2962962962962963,2.051755428314209,1.7727935,0.7379651741981474,0.8071942263992216
11576,400,0.019193988,0.2962962962962963,2.1921722888946533,1.8428253,0.6517783113870415,0.7216617708809107
11577,400,0.020007044,0.2962962962962963,2.1184723377227783,1.746079,0.6684283015598865,0.7620099613360631
11578,400,0.021931639,0.2962962962962963,2.0690698623657227,1.7419744,0.7020496491045248,0.7771625277621745
11579,400,0.02219395,0.2962962962962963,2.1254093647003174,1.7720065,0.6828781635551824,0.772483858481925
11580,400,0.02568125,0.2962962962962963,2.1646358966827393,1.8162143,0.648050777716703,0.7238670095101118
11581,400,0.02167921,0.2962962962962963,2.216217517852783,1.8547102,0.6765102221614372,0.738031831367699
11582,400,0.02636666,0.2962962962962963,2.1728885173797607,1.7997017,0.6534814368756541,0.7248794837237811
11583,400,0.037191216,0.2962962962962963,2.215827703475952,1.8841419,0.636282745390855,0.7118712620948975
11584,400,0.0343841,0.2962962962962963,2.1794395446777344,1.7534763,0.6457636660182078,0.7085954557197398
11585,400,0.02710022,0.2962962962962963,2.2262580394744873,1.7835171,0.5864407896504221,0.667777286200014
11586,400,0.023051435,0.2962962962962963,2.164463758468628,1.782387,0.6437582819040967,0.7077490691129248
11587,400,0.024578666,0.2962962962962963,2.2749664783477783,1.8270802,0.5772075267480719,0.6552956509787209
11588,400,0.021970782,0.2962962962962963,2.1413228511810303,1.752574,0.6336527237406908,0.7141098103982121
11589,400,0.017493451,0.2962962962962963,2.101055860519409,1.7169611,0.6584238545762913,0.7259353311673815
11590,400,0.017966243,0.2962962962962963,2.144171953201294,1.7716254,0.6253179993381532,0.7173952189006525
11591,400,0.032860547,0.2962962962962963,2.288177967071533,1.8157921,0.5615871619039277,0.6506147633548769
11592,400,0.018392157,0.2962962962962963,2.2252492904663086,1.8351127,0.6125024299015245,0.7060522286497966
11593,400,0.026841892,0.2962962962962963,2.176856279373169,1.7856399,0.6169024246643589,0.7195324987393501
11594,400,0.015891187,0.2962962962962963,2.2211086750030518,1.8124816,0.6287215556992956,0.6892070446240515
11595,400,0.02000913,0.2962962962962963,2.156069040298462,1.792393,0.6356089701547599,0.728480493753235
11596,400,0.014125951,0.2962962962962963,2.236870050430298,1.8855987,0.6498125338218382,0.7317155594613054
11597,400,0.015236029,0.2962962962962963,2.190825939178467,1.8223137,0.6542675537648471,0.7236516347098927
11598,400,0.015481072,0.2962962962962963,2.212296962738037,1.7968285,0.6187882868618417,0.7138356898858905
11599,400,0.017687902,0.2962962962962963,2.2363643646240234,1.8099728,0.6120868312410122,0.6871324640243939
11600,400,0.017698063,0.2962962962962963,2.1559088230133057,1.7831225,0.6350703076591706,0.7067320848621603
11601,400,0.021191496,0.2962962962962963,2.162187337875366,1.7670124,0.6813635399305011,0.737247741901013
11602,400,0.01820251,0.2962962962962963,2.2359628677368164,1.828037,0.6174576149094593,0.7019757681327076
11603,400,0.01821784,0.2962962962962963,2.1371796131134033,1.7652683,0.6673243799317696,0.7349531760488246
11604,400,0.021707425,0.2962962962962963,2.1974148750305176,1.7927365,0.5838324036665605,0.6867374211805335
11605,400,0.017845504,0.2962962962962963,2.2525863647460938,1.7977948,0.5479753144460084,0.6456834805176823
11606,400,0.020435821,0.2962962962962963,2.253462314605713,1.8162935,0.5844074251396658,0.6745506305891213
11607,400,0.01472133,0.2962962962962963,2.159228563308716,1.7705438,0.6207969780166476,0.718773764177141
11608,400,0.017051198,0.2962962962962963,2.1370718479156494,1.7703948,0.6281209546071516,0.7335515314400236
11609,400,0.019979892,0.2962962962962963,2.2657406330108643,1.8198956,0.6097090899393112,0.6728922502178442
11610,400,0.022394419,0.2962962962962963,2.2172183990478516,1.7949122,0.6466848150972888,0.7222932510448603
11611,400,0.017001513,0.2962962962962963,2.176632881164551,1.8372531,0.6700467014700159,0.7578809034354496
11612,400,0.027128858,0.2962962962962963,2.0970163345336914,1.7749121,0.6607765257276084,0.7534001735242807
11613,400,0.028506543,0.2962962962962963,2.1730377674102783,1.7844603,0.7148649379073662,0.7864038273381733
11614,400,0.024449103,0.2962962962962963,2.164557456970215,1.7865322,0.6163492168543354,0.7303026662882929
11615,400,0.02453562,0.2962962962962963,2.1843454837799072,1.7788813,0.6405435034598703,0.7509778091161894
11616,400,0.021652997,0.2962962962962963,2.1562106609344482,1.8171362,0.6458239856149087,0.7293158442527063
11617,400,0.028259138,0.2962962962962963,2.2262425422668457,1.7999725,0.6068151573954184,0.7009667009591911
11618,400,0.023763243,0.2962962962962963,2.1547486782073975,1.7746615,0.6292396836104939,0.7123277972178231
11619,400,0.022127379,0.2962962962962963,2.204387903213501,1.7823542,0.6490803438025806,0.7343773972870252
11620,400,0.022675613,0.2962962962962963,2.253140926361084,1.8466579,0.605325439180419,0.6938624873315213
11621,400,0.023112452,0.2962962962962963,2.1619820594787598,1.8453987,0.666512222832295,0.7776089249438991
11622,400,0.01965012,0.2962962962962963,2.136218547821045,1.8149798,0.6729350059782762,0.7619535818304353
11623,400,0.017616663,0.2962962962962963,2.2573931217193604,1.841982,0.6299396969337168,0.7015807775567562
11624,400,0.025235597,0.2962962962962963,2.3085198402404785,1.8726189,0.6067318036623466,0.6996029910188718
11625,400,0.02535586,0.2962962962962963,2.2331690788269043,1.7976122,0.5905318982551153,0.6908852504127397
11626,400,0.028069366,0.2962962962962963,2.162853717803955,1.800941,0.6617987383815105,0.7520967483204746
11627,400,0.026316889,0.2962962962962963,2.1938157081604004,1.8471136,0.6252120159119359,0.7266426135029953
11628,400,0.02759121,0.2962962962962963,2.241176128387451,1.8031057,0.6050047270292911,0.6881200352788543
11629,400,0.025464043,0.2962962962962963,2.2067573070526123,1.7742414,0.6107744671533252,0.7092208185368439
11630,400,0.02766297,0.2962962962962963,2.283703088760376,1.8197505,0.5731954993531172,0.6862607157491405
11631,400,0.027764365,0.2962962962962963,2.243173122406006,1.8390461,0.6091389668237518,0.7012226096459476
11632,400,0.022874607,0.2962962962962963,2.1787993907928467,1.802089,0.5907174568927844,0.6929360907378335
11633,400,0.017632201,0.2962962962962963,2.218174457550049,1.8056577,0.5722613584405503,0.6739964489622527
11634,400,0.01471534,0.2962962962962963,2.254348039627075,1.8066406,0.5825702856038566,0.6788647114522911
11635,400,0.019466113,0.2962962962962963,2.19244122505188,1.7901727,0.6267596999684152,0.6994670216541563
11636,400,0.012437923,0.2962962962962963,2.242284059524536,1.7605276,0.5700336984956391,0.6650703836310587
11637,400,0.016848326,0.2962962962962963,2.232577323913574,1.7997453,0.5990825020706149,0.691139014760765
11638,400,0.017813005,0.2962962962962963,2.2357404232025146,1.8132932,0.6037194191579698,0.6747334701655022
11639,400,0.014999876,0.2962962962962963,2.285252094268799,1.8457597,0.5669646490872351,0.6587302215292877
11640,400,0.018438026,0.2962962962962963,2.294517993927002,1.8769523,0.5557229549603608,0.6564089595610738
11641,400,0.013396459,0.2962962962962963,2.2642738819122314,1.8216608,0.5789479745133848,0.6740667347956055
11642,400,0.024426376,0.2962962962962963,2.1730048656463623,1.7330503,0.5836247168755961,0.6901288744969133
11643,400,0.026367925,0.2962962962962963,2.2375502586364746,1.8001232,0.5658933295228898,0.6763527665619657
11644,400,0.026256029,0.2962962962962963,2.2492172718048096,1.8295465,0.5899081478605681,0.6734313593778068
